UID	row_clusters-flat	ERR190426	ERR190453	ERR197617	ERR197616	ERR197608	ERR197615	ERR197606	ERR197607	ERR190431	ERR190413	ERR190427	ERR190424	ERR197611	ERR190485	ERR197625	ERR197562	ERR197564	ERR197604	ERR197602	ERR190411	ERR190429	ERR197557	Acinetobacter_baumannii_25977_9_GCA_000682095_1_24_dna_genome	ERR190445	Acinetobacter_baumannii_1179249_GCA_000587995_1_24_dna_genome	ERR356333	ERR110078	ERR246869	ERR246735	ERR356238	3_S3_L001	SRR654235	SRR387327	ERR246882	ERR249282	ERR119673	ERR246690	ERR246753	ERR246928	ERR246917	ERR246703	ERR110090	ERR190469	ERR190499	ERR190436	ERR110009	ERR356293	ERR197614	ERR110085	ERR197559	ERR197641	Acinetobacter_baumannii_1294596_GCA_000582925_1_24_dna_genome	Acinetobacter_baumannii_869535_GCA_000581035_1_24_dna_genome	Acinetobacter_baumannii_1461402_GCA_000580635_1_24_dna_genome	Acinetobacter_baumannii_983759_GCA_000582135_1_24_dna_genome	Acinetobacter_baumannii_230853_GCA_000581195_1_24_dna_genome	Acinetobacter_baumannii_1239920_GCA_000582235_1_24_dna_genome	Acinetobacter_baumannii_263903_1_GCA_000682155_1_24_dna_genome	Acinetobacter_baumannii_272263_GCA_000581215_1_24_dna_genome	Acinetobacter_baumannii_348935_GCA_000580795_1_24_dna_genome	Acinetobacter_baumannii_wc_323_GCA_000314615_1_24_dna_genome	Acinetobacter_baumannii_479375_GCA_000581715_1_24_dna_genome	Acinetobacter_baumannii_1000160_GCA_000588715_2_24_dna_genome	Acinetobacter_baumannii_146457_GCA_000580655_1_24_dna_genome	Acinetobacter_baumannii_1437282_GCA_000580915_1_24_dna_genome	Acinetobacter_baumannii_1288284_GCA_000681715_1_24_dna_genome	Acinetobacter_baumannii_wc_136_GCA_000315155_1_24_dna_genome	Acinetobacter_baumannii_263903_2_GCA_000583395_1_24_dna_genome	Acinetobacter_baumannii_1289694_GCA_000580855_1_24_dna_genome	Acinetobacter_baumannii_478810_GCA_000584015_2_24_dna_genome	Acinetobacter_baumannii_1475718_GCA_000580955_1_24_dna_genome	Acinetobacter_baumannii_225588_GCA_000588415_1_24_dna_genome	Acinetobacter_baumannii_723929_GCA_000584215_1_24_dna_genome	Acinetobacter_baumannii_1451147_GCA_000681535_1_24_dna_genome	Acinetobacter_pittii_42f_GCA_000529235_1_24_dna_genome	ERR474004	6_S6_L001_R1_001_assembly	ERR356266	Acinetobacter_baumannii_1542444_GCA_000581835_1_24_dna_genome	Acinetobacter_baumannii_826659_GCA_000588515_1_24_dna_genome	Acinetobacter_baumannii_742879_GCA_000588535_1_24_dna_genome	Acinetobacter_calcoaceticus_phea_2_GCA_000191145_1_24_dna_genome	Acinetobacter_pittii_cip_70_29_GCA_000369045_1_24_dna_genome	Acinetobacter_baumannii_1295259_GCA_000581095_1_24_dna_genome	Acinetobacter_pittii_anc_3678_GCA_000369025_1_24_dna_genome	Acinetobacter_baumannii_1564232_GCA_000584815_2_24_dna_genome	Acinetobacter_baumannii_1245249_GCA_000584575_1_24_dna_genome	Acinetobacter_baumannii_1578804_GCA_000582075_1_24_dna_genome	Acinetobacter_baumannii_1264765_GCA_000681815_1_24_dna_genome	Acinetobacter_baumannii_1294243_GCA_000588015_1_24_dna_genome	Acinetobacter_baumannii_809848_GCA_000581275_1_24_dna_genome	Acinetobacter_baumannii_883425_GCA_000588395_1_24_dna_genome	Acinetobacter_baumannii_907131_GCA_000582195_1_24_dna_genome	Acinetobacter_pittii_anc_4050_GCA_000399685_1_24_dna_genome	Acinetobacter_pittii_anc_4052_GCA_000399705_1_24_dna_genome	Acinetobacter_baumannii_ci78_GCA_000516615_1_24_dna_genome	ERR356249	Acinetobacter_baumannii_573719_GCA_000588275_1_24_dna_genome	ERR190463	Acinetobacter_calcoaceticus_anc_3680_GCA_000368945_1_24_dna_genome	Acinetobacter_calcoaceticus_ruh2202_GCA_000162035_1_24_dna_genome	Acinetobacter_calcoaceticus_dsm_30006_cip_81_8_GCA_000368965_1_24_dna_genome	Acinetobacter_calcoaceticus_niph_13_GCA_000367865_1_24_dna_genome	Acinetobacter_calcoaceticus_anc_3811_GCA_000399665_1_24_dna_genome	Acinetobacter_baumannii_wc_141_GCA_000313935_1_24_dna_genome
Acinetobacter_baumannii_ci78_GCA_000516615_1_24_dna_genome	3	0.886135761526	0.883197689805	0.882873159411	0.883171589419	0.882939917915	0.88288862136	0.883363503556	0.88285879302	0.883058104223	0.882914198894	0.882936974526	0.882592263582	0.882804872442	0.882908541341	0.882943916188	0.882181421788	0.882026998194	0.882864389436	0.882841791053	0.884787475501	0.884405142383	0.88482741167	0.883000874432	0.882991451036	0.882420314947	0.886398077319	0.886081998707	0.886301653855	0.885669208036	0.885903669771	0.886385758117	0.886235591793	0.886012340969	0.885397275248	0.885173950955	0.885615536976	0.885736898705	0.885810464359	0.885572764902	0.886005635136	0.885789080955	0.885809680793	0.885847049283	0.885627476234	0.885742789525	0.885662440414	0.887163067118	0.886139926831	0.91884487227	0.919413224347	0.920875600641	0.846172403226	0.843399793909	0.84028424505	0.844354906513	0.843566900969	0.841048014242	0.841235964542	0.84375051906	0.850766680342	0.849670768335	0.840313270844	0.849189314188	0.848728389937	0.851511104131	0.921119170031	0.936153026868	0.935622178192	0.935692947155	0.936264327042	0.935801720954	0.935662473114	0.935272349677	0.93632771708	0.93573745138	0.935462918217	0.935782694853	0.935655156423	0.93576204838	0.936082371159	0.935216911551	0.935758342926	0.936075258594	0.935632816063	0.93638241959	0.935800998688	0.935992851089	0.935396276656	0.935375869988	0.936143678774	0.935949875797	0.935538710011	0.935579327318	0.93753850992	0.966970892185	1.0	0.930591691875	0.936275971263	0.885473772169	0.900810907637	0.900886842884	0.900661080173	0.900920487906	0.907059480123	0.908980199984
Acinetobacter_pittii_anc_4052_GCA_000399705_1_24_dna_genome	1	0.884931956628	0.882365065644	0.881838115583	0.882163782213	0.881903986987	0.881886830583	0.882216194247	0.881634897645	0.881775249598	0.881889318945	0.881910553677	0.881629926834	0.881780864218	0.881650162127	0.881721787767	0.881236756471	0.881118082398	0.882374704981	0.882115728496	0.883096360711	0.883109922385	0.883817313472	0.882556926358	0.88267451712	0.883235450196	0.884684196982	0.88478755459	0.885439242525	0.884643662787	0.88443934973	0.884987253404	0.885339123279	0.884374584908	0.884843752224	0.883994885568	0.884325960036	0.885051339778	0.885059844135	0.884708948623	0.885363655121	0.885085628384	0.885190560386	0.885038328384	0.885041592851	0.884708140665	0.884362561489	0.886098904229	0.885450294675	0.938964481357	0.921804902696	0.924963072378	0.846323249784	0.842371069929	0.840776563427	0.842411528184	0.841720062351	0.84118694277	0.841499440861	0.841944642563	0.841123159375	0.847909760842	0.841306714507	0.846763296183	0.846285627331	0.848640486352	0.920675911618	0.93623301088	0.936680724079	0.93527575547	0.935728180961	0.936294453018	0.935734662643	0.935530974057	0.936629356402	0.935948747989	0.935527922057	0.935741219145	0.935673994503	0.936190655498	0.935889282135	0.934847123279	0.936375791622	0.936993448636	0.936054048251	0.936777736148	0.93696031978	0.935781478821	0.935251087417	0.936198575124	0.936716034873	0.936041786718	0.93588524668	0.935573013316	0.93742731553	1.0	0.966970892185	0.931060470745	0.937001538009	0.885518612287	0.902375617259	0.90082917831	0.900974389823	0.901644282535	0.908269231303	0.909714398813
Acinetobacter_pittii_anc_4050_GCA_000399685_1_24_dna_genome	1	0.884677154183	0.882023562201	0.881502528606	0.881877309532	0.88146241444	0.881540936378	0.881741576829	0.881465896285	0.881601972064	0.881520425947	0.881582988146	0.881362947461	0.881565777902	0.881428558211	0.88150799487	0.880709788621	0.880588477293	0.881364450969	0.881496239816	0.883525654782	0.883299293175	0.882863841959	0.882497703431	0.881953135496	0.881632274124	0.884186289436	0.884107465352	0.885357050667	0.883287580464	0.883834719335	0.883962110899	0.883535411191	0.884029172501	0.884810666381	0.883501325326	0.88379462112	0.884592321308	0.88460650416	0.884096161702	0.884875398542	0.884737044789	0.884974959045	0.885215783855	0.885172013686	0.884847487807	0.883840144562	0.885503616313	0.885489325914	0.902518769678	0.921164760766	0.924840537044	0.840693544876	0.840545188119	0.838691057484	0.840684976671	0.840153545782	0.838599882633	0.839677496498	0.839623828604	0.842436679608	0.847028852026	0.839100829199	0.846900935324	0.846462197296	0.847575432126	0.913356140412	0.926387496611	0.926625060004	0.92580649721	0.926293559741	0.926502107402	0.925969544157	0.925715740403	0.927029758981	0.926797434166	0.925984975452	0.926246038515	0.925894419149	0.927328560864	0.92720671512	0.926357076431	0.926669097079	0.927143168283	0.926691896405	0.927069522628	0.927249364625	0.926347778604	0.925524611988	0.926477853687	0.925850790284	0.926850797188	0.926687957028	0.926395660298	1.0	0.93742731553	0.93753850992	0.923830482944	0.942872984481	0.88420331003	0.900175149014	0.899680204838	0.89940973621	0.899908995911	0.907431487509	0.90982366167
Acinetobacter_baumannii_907131_GCA_000582195_1_24_dna_genome	1	0.889288741908	0.887309590447	0.887454980499	0.88792891163	0.887505526929	0.88744855701	0.887786490329	0.886988655465	0.887448553177	0.887182694445	0.88647111453	0.887425848662	0.887124528844	0.886706912197	0.887104675321	0.887652857311	0.887407556995	0.886770834679	0.886656107063	0.888802255016	0.888736615137	0.890012275388	0.890093395338	0.889732613567	0.890113428184	0.892250898238	0.891053486302	0.891171947739	0.890373260301	0.891995993974	0.890538125822	0.892566214724	0.893077772871	0.890408639317	0.89045922867	0.890775898226	0.89076793121	0.890858891568	0.890726852059	0.890805562836	0.890589145704	0.890519747571	0.890991562784	0.890532486348	0.890749055495	0.891029778678	0.892504639421	0.891878261924	0.925752293946	0.927381701815	0.920098431617	0.861680253793	0.860240620096	0.863876803091	0.858946072871	0.858899238996	0.853856504439	0.855966260064	0.857407590782	0.863866100507	0.877249794361	0.863794733175	0.854024165956	0.854468879597	0.853125199289	0.941865314731	0.968761502697	0.968494141646	0.966696453221	0.967841386676	0.967723570942	0.967540949804	0.966999453434	0.966959828372	0.968587253109	0.968660506626	0.967569434029	0.968133160569	0.964983415718	0.961692452206	0.965175900258	0.965059052082	0.968779906742	0.966246764452	0.96653304629	0.968421229766	0.968017278725	0.965755036521	0.966130607351	0.964560307022	0.978580900735	0.995129627047	1.0	0.926395660298	0.935573013316	0.935579327318	0.948833704839	0.944232835295	0.88917759611	0.9018233009	0.900689094414	0.900844595073	0.90083340452	0.907730207233	0.913751401598
Acinetobacter_baumannii_883425_GCA_000588395_1_24_dna_genome	1	0.888579700621	0.887533629662	0.888911875399	0.889076409264	0.888913961906	0.888714233672	0.887587556526	0.88688704611	0.88715059041	0.887611546013	0.885820103378	0.886653130477	0.88696939895	0.886571729896	0.887025834701	0.888518902825	0.887246388663	0.888270058092	0.886521874779	0.888196410312	0.888251350201	0.889315769935	0.891728642958	0.888436471185	0.88943540018	0.891394259526	0.891092953474	0.890417483661	0.889455611073	0.890552897842	0.890070124172	0.893520262521	0.893708974757	0.889541349324	0.889692462736	0.889725805806	0.890964518413	0.891044191355	0.890391316813	0.88995573284	0.889866519611	0.889817277564	0.890698822047	0.889564733382	0.890964751724	0.891141672517	0.892477184824	0.892062621952	0.927637776731	0.925901957612	0.925845603622	0.875480375249	0.848884837244	0.852784663692	0.846260727158	0.851887717769	0.861658188081	0.854359911888	0.851808677614	0.86568494445	0.865069041984	0.854559261406	0.846572267997	0.846067865395	0.84761154131	0.941854180581	0.967774476711	0.969547610813	0.966524178867	0.967908088313	0.968958596195	0.967760257253	0.967238651941	0.967271803411	0.968494094466	0.968553103744	0.968399101872	0.968721758781	0.965240177622	0.962737530896	0.965295912496	0.965389050489	0.9693378163	0.967422338104	0.967674339825	0.968569639828	0.967120479911	0.965083844539	0.967621581905	0.965752752439	0.979165658126	1.0	0.995129627047	0.926687957028	0.93588524668	0.935538710011	0.948933245464	0.944965974116	0.889629835089	0.901808828285	0.900765031094	0.901036382769	0.901083073462	0.908735158413	0.910853402298
Acinetobacter_baumannii_809848_GCA_000581275_1_24_dna_genome	1	0.88682482096	0.886456893029	0.886075420814	0.886322084153	0.885999460311	0.886064492164	0.886446043892	0.885836879636	0.886025579127	0.886036757053	0.885950596978	0.885874851507	0.886006699641	0.885867624307	0.885940260329	0.885371557918	0.885418623369	0.886454741088	0.886447293999	0.887589864748	0.88729411017	0.887787732168	0.885806724459	0.88588437821	0.887771745998	0.890089863859	0.88909189121	0.889768612466	0.889434182649	0.890399638948	0.889662904098	0.890320894152	0.889943656536	0.889415656548	0.889269429878	0.889466055664	0.889030797994	0.88929641603	0.889907196391	0.889651536478	0.889402040302	0.889475433631	0.889311507179	0.889286313249	0.889158882622	0.889355844206	0.890648367208	0.890007201046	0.921364198622	0.922320495856	0.916859739797	0.846443307665	0.852971552818	0.857751002698	0.85646258698	0.851895702553	0.842375989361	0.852936750765	0.85032514679	0.850490265839	0.854628596689	0.845744189389	0.854657922887	0.855974015708	0.854515506094	0.940995722302	0.968770197465	0.967860409079	0.967709368218	0.967680360552	0.96802020492	0.967612949861	0.967856808702	0.968109593951	0.968941569533	0.968718537822	0.968210283833	0.967910916419	0.965764492431	0.962888899724	0.964966736517	0.965087321211	0.96929020583	0.965048374261	0.968165878348	0.9670414174	0.967598556313	0.965626324035	0.964555120573	0.965869440549	1.0	0.979165658126	0.978580900735	0.926850797188	0.936041786718	0.935949875797	0.951198290086	0.94499570225	0.888471665141	0.902816381807	0.90151065958	0.901231662733	0.901790212081	0.907643636716	0.910526947052
Acinetobacter_baumannii_1294243_GCA_000588015_1_24_dna_genome	3	0.890835060254	0.886754015608	0.887494673438	0.888202701909	0.887615545522	0.88757153215	0.888112186168	0.887527205083	0.887619067848	0.886899676976	0.886555084859	0.887767695309	0.887649901088	0.887627241159	0.88762456373	0.887561405908	0.887349793021	0.886522167507	0.885036319061	0.889334662528	0.888775769396	0.890332030986	0.887683243393	0.887562576562	0.891591307606	0.890795450611	0.889082677927	0.888525040917	0.888889495667	0.890130278044	0.890136373248	0.891290848506	0.89025213476	0.887691519921	0.88745297616	0.88848542037	0.888906061171	0.888976337548	0.889282092385	0.889203407821	0.888894879394	0.889137967736	0.888666899739	0.888947984427	0.888967869122	0.888790440214	0.890188169771	0.889721125057	0.935240311421	0.918374889342	0.902419735272	0.868828086283	0.858831993918	0.848167492496	0.852293800125	0.846841264249	0.846715914327	0.847075527871	0.861173578004	0.87101145262	0.85893569857	0.852859869901	0.847789071771	0.852154303636	0.854651027533	0.947763150839	0.967129798963	0.969183889438	0.969668272912	0.97059579468	0.971555780494	0.96979970054	0.97015916649	0.971263091938	0.969479148463	0.966777898524	0.96848273648	0.967531492747	0.964926939459	0.963526243279	0.964311447136	0.964928484786	0.970390702518	0.964621341978	0.966442511441	0.967029579519	0.965580801731	0.982996183702	0.987691801539	1.0	0.965869440549	0.965752752439	0.964560307022	0.925850790284	0.936716034873	0.936143678774	0.952516959156	0.944711974291	0.890575523235	0.902147733411	0.901011767014	0.901147202698	0.901501055872	0.909198245308	0.911674825164
Acinetobacter_baumannii_1264765_GCA_000681815_1_24_dna_genome	2	0.889328140892	0.88627177317	0.886831060398	0.887404753885	0.886946582838	0.88708210918	0.88753945872	0.886849854865	0.887239613187	0.88640545827	0.885559452865	0.8864276672	0.887133699036	0.88634223693	0.887033523252	0.888795590858	0.886169409628	0.886668560543	0.886761884346	0.888712556622	0.88865155143	0.889466756881	0.888003471339	0.886800882519	0.890168709838	0.891133495046	0.889087573435	0.889739037427	0.888632926197	0.889926662871	0.889254209222	0.891288532526	0.891007405907	0.889238354245	0.889366191049	0.889461780049	0.889666850398	0.889554010119	0.891251355741	0.889810738596	0.889523125127	0.889301815054	0.889509975941	0.889703588041	0.889999683342	0.8910715268	0.89177964961	0.891827515841	0.944771345558	0.926575311374	0.92491717524	0.874352292157	0.845621445879	0.848517141505	0.846477906106	0.849616610147	0.848351588403	0.849245480353	0.84788290963	0.860946379857	0.863637837443	0.849978425051	0.846987370271	0.846610637994	0.847317392295	0.942215574277	0.966830705065	0.968397979117	0.968213728239	0.969948445686	0.968313620808	0.968879363875	0.968727976522	0.968652065884	0.970158384614	0.965692898849	0.966181158694	0.966673306622	0.963734568336	0.964486772164	0.96472328433	0.964551767424	0.969834191579	0.965215717685	0.966564360042	0.966417998835	0.965528861018	0.989491203201	1.0	0.987691801539	0.964555120573	0.967621581905	0.966130607351	0.926477853687	0.936198575124	0.935375869988	0.953297688372	0.946167742712	0.890261243596	0.902329544599	0.900826326713	0.901412117277	0.901674370273	0.908434216383	0.910604469822
Acinetobacter_baumannii_1578804_GCA_000582075_1_24_dna_genome	1	0.89138460193	0.886841455773	0.887063051151	0.888328736463	0.887992260729	0.887988818997	0.886863244305	0.887832784367	0.887601354623	0.886796699175	0.886212941263	0.885876858068	0.886327429451	0.885870700936	0.886270579632	0.886150047541	0.885749914445	0.887771133607	0.886109264062	0.889769465295	0.8874750323	0.890642406467	0.893471064366	0.88747269247	0.888298351323	0.892292734929	0.888351826081	0.889175143324	0.887958767258	0.89003460287	0.890723699378	0.892157963419	0.890371915789	0.888658003225	0.888516346759	0.890016957351	0.88997358398	0.890052084777	0.89013880087	0.890175733117	0.890011291366	0.889861155551	0.889836738025	0.889899157807	0.890003176207	0.89144481173	0.89251459654	0.892364177514	0.919128404669	0.938757129991	0.921696079752	0.866214294484	0.862227933107	0.864575946347	0.859055940198	0.860170018661	0.851953144444	0.870141939451	0.851128464724	0.873259853413	0.871070013549	0.852027800564	0.850142916723	0.849791752483	0.849029664662	0.948333670229	0.969454758187	0.970167028412	0.968354321781	0.970901572286	0.968518929644	0.970176135152	0.968134986235	0.969009859175	0.969142226086	0.967572452814	0.966800675519	0.965776809958	0.964124355798	0.961883848248	0.963766799985	0.964510791631	0.969782716625	0.965650123196	0.966224689282	0.966909028628	0.967191631986	1.0	0.989491203201	0.982996183702	0.965626324035	0.965083844539	0.965755036521	0.925524611988	0.935251087417	0.935396276656	0.951692119978	0.943193073101	0.88877424611	0.901451166981	0.900617896696	0.900626688433	0.900933664595	0.907663298824	0.911155264292
Acinetobacter_baumannii_1245249_GCA_000584575_1_24_dna_genome	3	0.890817405941	0.887177955773	0.88670049384	0.887873325229	0.887502303091	0.887496147428	0.887284717507	0.887275284671	0.887151813244	0.886917092475	0.886677490267	0.886926659923	0.886822221976	0.886445613839	0.886798857536	0.88568933341	0.885864237863	0.887876693599	0.887354687364	0.889525399014	0.887890292463	0.889583007917	0.890477437075	0.888883335963	0.886547880186	0.892569778424	0.889905604756	0.890447304412	0.889000658096	0.891574476684	0.890920154062	0.89186156318	0.890587295334	0.889310824393	0.889783099646	0.890023517742	0.889476958428	0.88947739881	0.889830416641	0.88964971795	0.889386226631	0.889415904516	0.889397541	0.88933789638	0.889565509148	0.890156236826	0.891601326194	0.8907441942	0.939434665742	0.928187451781	0.927678394239	0.871144096191	0.866531590593	0.867411654629	0.859640781018	0.861220828678	0.848532475182	0.875022005262	0.853777032783	0.871247225213	0.876501075678	0.860827401428	0.851927451524	0.85542110123	0.854120749517	0.948490406508	0.973593381308	0.973982702934	0.970435058145	0.969504927431	0.970762517179	0.970481899243	0.970638464317	0.970995922542	0.969667426518	0.970106319635	0.969805705669	0.970425938042	0.965047700199	0.96213500987	0.964220997152	0.964760999129	0.970159168432	0.964969534071	0.989387886233	0.998190207029	1.0	0.967191631986	0.965528861018	0.965580801731	0.967598556313	0.967120479911	0.968017278725	0.926347778604	0.935781478821	0.935992851089	0.950078217869	0.944546787874	0.888873386539	0.901773709441	0.901406424252	0.90087617725	0.901231776095	0.907891747959	0.913602792196
Acinetobacter_baumannii_1564232_GCA_000584815_2_24_dna_genome	3	0.888918850009	0.887666752951	0.887361171238	0.88874868338	0.88758524811	0.887561875957	0.888091175302	0.887446044191	0.888061133578	0.887442087214	0.887204349307	0.887578066841	0.887587976145	0.887218625224	0.887592007249	0.88709433204	0.886551228903	0.887753935022	0.887943639054	0.889278937669	0.888610771936	0.890194527879	0.892272882107	0.889428567691	0.891129500378	0.89207652884	0.890026806173	0.890561051054	0.889452847631	0.891925066348	0.89094878834	0.892199463506	0.890418941136	0.889365365511	0.889372628685	0.889639706992	0.889478489969	0.889453897128	0.890025974287	0.889705223336	0.889420599651	0.889512095199	0.889410023226	0.889388029965	0.889582504159	0.889637378668	0.891247337665	0.890526181098	0.93384416145	0.928902038903	0.93082305898	0.8714256588	0.858864009175	0.863045836897	0.852056999612	0.858301815741	0.857351491085	0.863320277733	0.851196080508	0.867937212288	0.877258497791	0.860082108768	0.852513950272	0.852657384268	0.849592832854	0.943920219943	0.973883216737	0.975135909495	0.970098973614	0.969813918859	0.969519224787	0.970289197476	0.970068028689	0.969999547232	0.969800322979	0.970010085832	0.969304214959	0.970364204432	0.965254679314	0.963367807888	0.965272984637	0.964803559311	0.970888301669	0.965606160894	0.989489099626	1.0	0.998190207029	0.966909028628	0.966417998835	0.967029579519	0.9670414174	0.968569639828	0.968421229766	0.927249364625	0.93696031978	0.935800998688	0.950058905819	0.946038367651	0.88962421048	0.903489062026	0.901770120684	0.902409669937	0.902244791362	0.909474610297	0.914230555361
Acinetobacter_pittii_anc_3678_GCA_000369025_1_24_dna_genome	3	0.890472033165	0.886623574504	0.887384541782	0.887674267801	0.887462862715	0.887398540478	0.887571678599	0.887302731402	0.887584680013	0.886787697095	0.88615264637	0.886966257706	0.887149564783	0.886991750541	0.887012391066	0.887688517137	0.887341768715	0.887012628136	0.886747566681	0.888710377026	0.887636927134	0.890151570257	0.890927022211	0.890255779853	0.889448405019	0.891379846338	0.888533424498	0.888930269744	0.888403794303	0.891496460487	0.889515299138	0.891011599978	0.890940940205	0.887793820278	0.887817170486	0.888761783652	0.888574717271	0.888324665192	0.888647706117	0.88846241186	0.888283276642	0.888372881762	0.888257248382	0.888579303134	0.888452928225	0.889143728575	0.890211919521	0.890079867823	0.938786744468	0.925521804511	0.925990768741	0.859928239419	0.855846199395	0.850949633229	0.854279557757	0.853041842332	0.853590989697	0.851644677364	0.858192055987	0.870593202449	0.87532148478	0.863857471845	0.848742818331	0.848128763434	0.849440025419	0.9459955146	0.969576589345	0.969104542642	0.967820044408	0.968283229344	0.968105415577	0.967268735381	0.967229745487	0.968300719664	0.968386474354	0.968509966254	0.968165418188	0.96714276594	0.965507278118	0.962627538936	0.964271821706	0.964901829875	0.970387583235	0.965327629592	1.0	0.989489099626	0.989387886233	0.966224689282	0.966564360042	0.966442511441	0.968165878348	0.967674339825	0.96653304629	0.927069522628	0.936777736148	0.93638241959	0.949694919132	0.945681392014	0.889459477275	0.902022770428	0.901091606991	0.900824723257	0.901268471921	0.908204630692	0.912694896148
Acinetobacter_baumannii_1295259_GCA_000581095_1_24_dna_genome	1	0.888714483782	0.887413404899	0.887676709479	0.888953367278	0.888349742817	0.886719331217	0.887146933555	0.886595177944	0.886796069657	0.886180380314	0.885747125221	0.886674121615	0.886788580275	0.886502669514	0.886670773615	0.886572140923	0.886113702136	0.888323326352	0.887025524427	0.888035824346	0.887738334625	0.889460032909	0.891382826573	0.888817237739	0.890966077469	0.890917077857	0.890417852659	0.890326268008	0.889650492071	0.890826669212	0.890751864939	0.894282766194	0.892095180834	0.889754999545	0.889862787975	0.889977499957	0.891044637076	0.89126764846	0.891816403663	0.890185980739	0.890026092488	0.890099328331	0.889648678089	0.889535494204	0.890281161632	0.893023718646	0.892724080876	0.892351527936	0.942540358987	0.930936492677	0.925597060625	0.881492112387	0.863418435444	0.874599602312	0.864588016812	0.869631520062	0.854373033844	0.864879370886	0.851062759718	0.876941924656	0.869307352379	0.859411934041	0.848941407537	0.848469148556	0.849792711183	0.940684816512	0.96653375558	0.9676380381	0.965969680905	0.965971194815	0.965414846625	0.965980089434	0.965737226338	0.965736682542	0.96595367257	0.96571199307	0.965931571925	0.966137808647	0.966393424162	0.962956796896	0.966210153261	0.966314909492	0.967759558849	1.0	0.965327629592	0.965606160894	0.964969534071	0.965650123196	0.965215717685	0.964621341978	0.965048374261	0.967422338104	0.966246764452	0.926691896405	0.936054048251	0.935632816063	0.948706023329	0.945155594478	0.889451230831	0.901764383535	0.901013951014	0.900681955639	0.901102845179	0.907902412254	0.912940752428
Acinetobacter_pittii_cip_70_29_GCA_000369045_1_24_dna_genome	1	0.887293855543	0.887162219422	0.88675713028	0.887300704748	0.886803100989	0.886818409039	0.886882319159	0.886282987709	0.886300172352	0.886834293297	0.886335694602	0.88627293962	0.886448648302	0.886290961696	0.886375016919	0.886190827523	0.885646077442	0.887259683576	0.886886155912	0.887889853384	0.887349584314	0.888134044655	0.886047460786	0.8868485508	0.890423395434	0.890325668424	0.889537111131	0.889483883502	0.888978873204	0.89013734603	0.889376329489	0.891259172751	0.890844865706	0.888668828417	0.88855619992	0.88939363718	0.889416215402	0.889372711237	0.889097934875	0.889567805166	0.888734149924	0.888834482462	0.889493205707	0.888902206836	0.889592680063	0.889505407598	0.890897415535	0.890154569433	0.942176487172	0.926098310292	0.927824647802	0.861848633804	0.843695012759	0.84443246243	0.842286038263	0.843111497931	0.841823755143	0.841142097463	0.840818173472	0.847116588043	0.859855486717	0.842654243616	0.853382115074	0.853560441549	0.853281055007	0.946472943613	0.979853373988	0.980140811122	0.975015037396	0.97491692148	0.975883290482	0.975668573833	0.975176191582	0.975533360852	0.975936875514	0.979057444848	0.977172615185	0.976873281688	0.965984951152	0.963366607349	0.966768401492	0.965521749387	1.0	0.967759558849	0.970387583235	0.970888301669	0.970159168432	0.969782716625	0.969834191579	0.970390702518	0.96929020583	0.9693378163	0.968779906742	0.927143168283	0.936993448636	0.936075258594	0.950549932067	0.946986548678	0.888799759485	0.903986848412	0.902015025406	0.901515864796	0.902145918435	0.909039665964	0.910572346713
Acinetobacter_calcoaceticus_phea_2_GCA_000191145_1_24_dna_genome	1	0.88949152261	0.885904797004	0.885450435621	0.885730911564	0.885492813382	0.885491972972	0.885962096113	0.885410416713	0.885533650465	0.885460342735	0.885450582533	0.885290897424	0.885633010034	0.8854362471	0.885516468139	0.884213552341	0.884240657516	0.885532481543	0.885649050737	0.88772064506	0.887466349741	0.888052293965	0.885574305115	0.885642039506	0.885940580418	0.890300573266	0.889969171234	0.890116554614	0.889166328906	0.89047540807	0.890149790732	0.889765026317	0.889648951116	0.889909285155	0.889550229252	0.889754993676	0.890047358014	0.889980442915	0.890026531585	0.890034321714	0.889991401795	0.890126560831	0.890078250199	0.890019831433	0.889764901797	0.889783782883	0.891145017913	0.890561677072	0.926789818677	0.920496139271	0.911874370628	0.849280581537	0.846286765326	0.840771241185	0.845617499671	0.855744347691	0.84254263609	0.841136750714	0.847140978102	0.848184551545	0.847981675854	0.841778962333	0.847907873309	0.849400767575	0.849207719388	0.942704806374	0.965553529805	0.96581335276	0.965105312885	0.965211356316	0.965316992903	0.964688279927	0.964741459811	0.965795564751	0.965642894017	0.965671892186	0.965360452394	0.965003175462	0.966302648288	0.962847698586	0.965683621745	1.0	0.965521749387	0.966314909492	0.964901829875	0.964803559311	0.964760999129	0.964510791631	0.964551767424	0.964928484786	0.965087321211	0.965389050489	0.965059052082	0.926669097079	0.936375791622	0.935758342926	0.949252934559	0.944815432674	0.887840158721	0.902154330229	0.901382264901	0.900809840326	0.901153511052	0.908217746823	0.910378684375
